OriginalWord,PerturbWord,OriginalLabel,Misclassify,LengthOrig,LengthPert,SentimentOrig,SentimentPert,SyllableOrig,SyllablePert,SubjectivityOrig,SubjectivityPert
a,another,Ham,Yes,1,7,0.0,0.0,1,3,0.0,0.0
values,valores,Ham,Yes,6,7,0.0,0.0,2,2,0.0,0.0
I,me,Ham,Yes,1,2,0.0,0.0,1,1,0.0,0.0
--,;,Ham,Yes,2,1,0.0,0.0,0,0,0.0,0.0
21,21:21,Ham,No,2,5,0.0,0.0,1,1,0.0,0.0
2007,07,Ham,No,4,2,0.0,0.0,1,1,0.0,0.0
at,during,Ham,No,2,6,0.0,0.0,1,2,0.0,0.0
approach,attitude,Ham,No,8,8,0.0,0.0,2,3,0.0,0.0
>,>>,Ham,No,1,2,0.0,0.0,0,0,0.0,0.0
components,ingredients,Ham,No,10,11,0.0,0.0,3,4,0.0,0.0
of,from,Ham,No,2,4,0.0,0.0,1,1,0.0,0.0
applied,postulated,Ham,No,7,10,0.0,0.0,2,4,0.0,0.0
in,onto,Ham,No,2,4,0.0,0.0,1,2,0.0,0.0
When,wherever,Ham,No,4,8,0.0,0.0,1,3,0.0,0.0
hearing,listening,Ham,No,7,9,0.0,0.0,2,3,0.0,0.0
primarily,predominantly,Ham,No,9,13,0.4,0.0,4,5,0.5,0.0
think,feel,Ham,No,5,4,0.0,0.0,1,1,0.0,0.0
of,from,Ham,No,2,4,0.0,0.0,1,1,0.0,0.0
compiled,assembled,Ham,No,8,9,0.0,0.0,2,3,0.0,0.0
call,appeal,Ham,No,4,6,0.0,0.0,1,2,0.0,0.0
files,dossiers,Ham,No,5,8,0.0,0.0,1,1,0.0,0.0
to,into,Ham,No,2,4,0.0,0.0,1,2,0.0,0.0
tests,exams,Ham,No,5,5,0.0,0.0,1,2,0.0,0.0
in,onto,Ham,No,2,4,0.0,0.0,1,2,0.0,0.0
--,...,Ham,No,2,3,0.0,0.0,0,0,0.0,0.0
at,during,Ham,No,2,6,0.0,0.0,1,2,0.0,0.0
3,3.,Spam,Yes,1,2,0.0,0.0,1,1,0.0,0.0
at,into,Spam,Yes,2,4,0.0,0.0,1,2,0.0,0.0
with,under,Spam,Yes,4,5,0.0,0.0,1,2,0.0,0.0
version,iteration,Spam,Yes,7,9,0.0,0.0,2,4,0.0,0.0
on,for,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
released,emitted,Spam,Yes,8,7,0.0,0.0,2,2,0.0,0.0
on,onto,Spam,Yes,2,4,0.0,0.0,1,2,0.0,0.0
his,his/her,Spam,Yes,3,7,0.0,0.0,1,2,0.0,0.0
house,chamber,Spam,Yes,5,7,0.0,0.0,1,2,0.0,0.0
and,nor,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
at,into,Spam,Yes,2,4,0.0,0.0,1,2,0.0,0.0
between,amongst,Spam,Yes,7,7,0.0,0.0,2,1,0.0,0.0
and,or,Spam,Yes,3,2,0.0,0.0,1,1,0.0,0.0
a,another,Spam,Yes,1,7,0.0,0.0,1,3,0.0,0.0
uncertainty,ambiguity,Spam,Yes,11,9,0.0,0.0,4,5,0.0,0.0
country,state,Spam,Yes,7,5,0.0,0.0,2,1,0.0,0.0
enter,penetrate,Spam,Yes,5,9,0.0,0.0,2,3,0.0,0.0
changed,amended,Spam,Yes,7,7,0.0,0.0,1,2,0.0,0.0
and,or,Spam,Yes,3,2,0.0,0.0,1,1,0.0,0.0
noble,worthy,Spam,Yes,5,6,0.6,0.3333333333333333,2,2,0.9,1.0
pain,penalty,Spam,Yes,4,7,0.0,0.0,1,2,0.0,0.0
muscles,stimulators,Spam,Yes,7,11,0.0,0.0,2,4,0.0,0.0
had,were,Spam,Yes,3,4,0.0,0.0,1,1,0.0,0.0
him,himself,Spam,Yes,3,7,0.0,0.0,1,2,0.0,0.0
safe,sure,Spam,Yes,4,4,0.5,0.5,1,1,0.5,0.8888888888888888
said,testified,Spam,Yes,4,9,0.0,0.0,1,3,0.0,0.0
Nothing,anything,Spam,Yes,7,8,0.0,0.0,2,2,0.0,0.0
could,would,Spam,Yes,5,5,0.0,0.0,1,1,0.0,0.0
soon,speedily,Spam,Yes,4,8,0.0,0.0,1,3,0.0,0.0
submitted,tabled,Spam,Yes,9,6,0.0,0.0,3,1,0.0,0.0
ever,always,Spam,Yes,4,6,0.0,0.0,2,2,0.0,0.0
me.,you.,Spam,Yes,3,4,0.0,0.0,1,1,0.0,0.0
in,onto,Spam,Yes,2,4,0.0,0.0,1,2,0.0,0.0
his,her,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
formation,constitution,Spam,Yes,9,12,0.0,0.0,3,4,0.0,0.0
into,onto,Spam,Yes,4,4,0.0,0.0,2,2,0.0,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
people,citizens,Spam,No,6,8,0.0,0.0,2,3,0.0,0.0
great,grand,Spam,No,5,5,0.8,0.5,1,1,0.75,1.0
of,from,Spam,No,2,4,0.0,0.0,1,1,0.0,0.0
over,throughout,Spam,No,4,10,0.0,0.0,1,2,0.0,0.0
you,y,Spam,No,3,1,0.0,0.0,1,1,0.0,0.0
have,'re,Spam,No,4,3,0.0,0.0,1,1,0.0,0.0
report,relation,Spam,No,6,8,0.0,0.0,2,3,0.0,0.0
diet,nutrient,Spam,No,4,8,0.0,0.0,2,3,0.0,0.0
product,output,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
by,via,Spam,No,2,3,0.0,0.0,1,1,0.0,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
none,nothing,Spam,No,4,7,0.0,0.0,1,2,0.0,0.0
hundred,1000,Spam,No,7,4,0.0,0.0,2,1,0.0,0.0
percent,%,Spam,No,7,1,0.0,0.0,2,0,0.0,0.0
product,output,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
brought,introduced,Spam,No,7,10,0.0,0.0,1,3,0.0,0.0
no,no.,Spam,No,2,3,0.0,0.0,1,1,0.0,0.0
difficulties,constraints,Spam,No,12,11,0.0,0.0,4,2,0.0,0.0
into,at,Spam,No,4,2,0.0,0.0,2,1,0.0,0.0
subsisting,cohabitating,Spam,No,10,12,0.0,0.0,3,5,0.0,0.0
how,why,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
renew,renovate,Spam,No,5,8,0.0,0.0,2,3,0.0,0.0
in,at,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
looking,researching,Spam,No,7,11,0.0,0.0,2,3,0.0,0.0
wife,consort,Spam,No,4,7,0.0,0.0,1,2,0.0,0.0
to,into,Spam,No,2,4,0.0,0.0,1,2,0.0,0.0
ride,stroll,Spam,No,4,6,0.0,0.0,1,1,0.0,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
service,function,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
63,"6,300",Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
between,within,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
during,under,Spam,No,6,5,0.0,0.0,2,2,0.0,0.0
sixty,eighty,Spam,No,5,6,0.0,0.0,2,1,0.0,0.0
happened,occured,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
days,weeks,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
ago,then,Spam,No,3,4,0.0,0.0,1,1,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
we,themselves,Spam,No,2,10,0.0,0.0,1,2,0.0,0.0
joyous,joyful,Spam,No,6,6,0.0,0.0,2,2,0.0,0.0
at,during,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
from,with,Ham,No,4,4,0.0,0.0,1,1,0.0,0.0
to,from,Ham,No,2,4,0.0,0.0,1,1,0.0,0.0
in,at,Ham,No,2,2,0.0,0.0,1,1,0.0,0.0
using,utilizing,Ham,No,5,9,0.0,0.0,2,3,0.0,0.0
questions,problems,Ham,No,9,8,0.0,0.0,2,2,0.0,0.0
I,me,Ham,No,1,2,0.0,0.0,1,1,0.0,0.0
results,accomplishments,Ham,No,7,15,0.0,0.0,2,4,0.0,0.0
data,informations,Ham,No,4,12,0.0,0.0,2,4,0.0,0.0
available,disposable,Ham,No,9,10,0.4,0.0,2,3,0.4,0.0
in,throughout,Ham,No,2,10,0.0,0.0,1,2,0.0,0.0
failure,impossibility,Ham,No,7,13,-0.3166666666666667,0.0,2,6,0.3,0.0
>,>>,Ham,No,1,2,0.0,0.0,0,0,0.0,0.0
has,is,Ham,No,3,2,0.0,0.0,1,1,0.0,0.0
number,amount,Ham,No,6,6,0.0,0.0,2,1,0.0,0.0
of,from,Ham,No,2,4,0.0,0.0,1,1,0.0,0.0
versions,steppings,Ham,No,8,9,0.0,0.0,2,2,0.0,0.0
prior,formerly,Ham,No,5,8,0.0,0.0,2,3,0.0,0.0
to,from,Ham,No,2,4,0.0,0.0,1,1,0.0,0.0
deprecated,disapproved,Ham,No,10,11,0.0,0.0,4,3,0.0,0.0
Can,ca,Ham,No,3,2,0.0,0.0,1,1,0.0,0.0
10th,12th,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
after,upon,Ham,Yes,5,4,0.0,0.0,2,2,0.0,0.0
problems,problemas,Ham,Yes,8,9,0.0,0.0,2,3,0.0,0.0
signals,messages,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
a,another,Ham,Yes,1,7,0.0,0.0,1,3,0.0,0.0
currency,money,Ham,Yes,8,5,0.0,0.0,3,2,0.0,0.0
trader,dealer,Ham,Yes,6,6,0.0,0.0,2,2,0.0,0.0
4,4.,Spam,No,1,2,0.0,0.0,1,1,0.0,0.0
in,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
affairs,issues,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
and,or,Spam,No,3,2,0.0,0.0,1,1,0.0,0.0
with,from,Spam,No,4,4,0.0,0.0,1,1,0.0,0.0
2007,07,Ham,Yes,4,2,0.0,0.0,1,1,0.0,0.0
2007,2009,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
Tonight,today,Ham,Yes,7,5,0.0,0.0,1,2,0.0,0.0
56,5.6,Ham,Yes,2,3,0.0,0.0,1,1,0.0,0.0
Increasing,escalating,Ham,Yes,10,10,0.0,0.0,3,4,0.0,0.0
cloudiness,turbidity,Ham,Yes,10,9,0.0,0.0,2,4,0.0,0.0
then,afterwards,Ham,Yes,4,10,0.0,0.0,1,3,0.0,0.0
57,58,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
then,afterwards,Ham,Yes,4,10,0.0,0.0,1,3,0.0,0.0
58,"5,800",Ham,Yes,2,5,0.0,0.0,1,1,0.0,0.0
69,6900,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
58,59,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
an,another,Spam,No,2,7,0.0,0.0,1,3,0.0,0.0
for,at,Spam,No,3,2,0.0,0.0,1,1,0.0,0.0
available,unavailable,Spam,No,9,11,0.4,0.0,2,3,0.4,0.0
wherever,whenever,Spam,No,8,8,0.0,0.0,3,3,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
many,numerous,Spam,No,4,8,0.5,0.0,1,3,0.5,0.5
people,humans,Spam,No,6,6,0.0,0.0,2,2,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
seen,perceived,Spam,No,4,9,0.0,0.0,1,2,0.0,0.0
enchanting,ravishing,Spam,No,10,9,0.0,0.0,3,3,0.0,0.0
diet,nutrient,Spam,No,4,8,0.0,0.0,2,3,0.0,0.0
feature,functionality,Spam,No,7,13,0.0,0.0,2,5,0.0,0.0
industry,secteur,Spam,No,8,7,0.0,0.0,3,1,0.0,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
other,additional,Spam,No,5,10,-0.125,0.0,2,4,0.375,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
&,and,Spam,No,1,3,0.0,0.0,0,1,0.0,0.0
product,output,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
fillers,additives,Spam,No,7,9,0.0,0.0,1,3,0.0,0.0
no,no.,Spam,No,2,3,0.0,0.0,1,1,0.0,0.0
difficulties,constraints,Spam,No,12,11,0.0,0.0,4,2,0.0,0.0
into,under,Spam,No,4,5,0.0,0.0,2,2,0.0,0.0
diet,nutrient,Spam,No,4,8,0.0,0.0,2,3,0.0,0.0
plan,blueprint,Spam,No,4,9,0.0,0.0,1,2,0.0,0.0
striving,attempting,Spam,No,8,10,0.0,0.0,2,3,0.0,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
concerning,pertaining,Spam,No,10,10,0.0,0.0,3,3,0.0,0.0
wife,woman,Spam,No,4,5,0.0,0.0,1,2,0.0,0.0
diets,regimes,Spam,No,5,7,0.0,0.0,2,1,0.0,0.0
just,merely,Spam,No,4,6,0.0,-0.5,1,2,0.0,0.5
ride,stroll,Spam,No,4,6,0.0,0.0,1,1,0.0,0.0
it,him,Spam,No,2,3,0.0,0.0,1,1,0.0,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
rendered,provided,Spam,No,8,8,0.0,0.0,2,3,0.0,0.0
service,function,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
between,amongst,Spam,No,7,7,0.0,0.0,2,1,0.0,0.0
happened,occured,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
and,nor,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
delighted,pleased,Spam,No,9,7,0.7,0.5,3,1,0.7,1.0
testimonial,telltale,Spam,No,11,8,0.0,0.0,5,2,0.0,0.0
visual,audiovisual,Ham,Yes,6,11,0.0,0.0,2,5,0.0,0.0
client,customer,Ham,Yes,6,8,0.0,0.0,1,2,0.0,0.0
in,at,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
shared,pooled,Ham,Yes,6,6,0.0,0.0,1,1,0.0,0.0
When,wherever,Ham,Yes,4,8,0.0,0.0,1,3,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
improving,enhancing,Ham,Yes,9,9,0.0,0.0,3,3,0.0,0.0
far,much,Ham,Yes,3,4,0.1,0.2,1,1,1.0,0.2
open-source,closed-source,Ham,Yes,11,13,0.0,0.0,2,2,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
play,gameplay,Ham,Yes,4,8,0.0,0.0,1,2,0.0,0.0
encoding,codifying,Ham,Yes,8,9,0.0,0.0,3,4,0.0,0.0
encoded,hardcoded,Ham,Yes,7,9,0.0,0.0,3,3,0.0,0.0
to,from,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
security,assurance,Ham,Yes,8,9,0.0,0.0,4,3,0.0,0.0
mailing,shipping,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
lists,listings,Ham,Yes,5,8,0.0,0.0,1,2,0.0,0.0
1.,3.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
2.,2,Ham,Yes,2,1,0.0,0.0,1,1,0.0,0.0
3.,5.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
sends,feeds,Ham,Yes,5,5,0.0,0.0,1,1,0.0,0.0
us,ourselves,Ham,Yes,2,9,0.0,0.0,1,2,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
"1,000",thousand,Ham,Yes,5,8,0.0,0.0,1,2,0.0,0.0
friends,buddies,Ham,Yes,7,7,0.0,0.0,1,2,0.0,0.0
at,during,Ham,Yes,2,6,0.0,0.0,1,2,0.0,0.0
stations,workstations,Ham,Yes,8,12,0.0,0.0,2,3,0.0,0.0
because,cos,Ham,Yes,7,3,0.0,0.0,2,1,0.0,0.0
radio,radiocommunication,Ham,Yes,5,18,0.0,0.0,2,7,0.0,0.0
they,them,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
broadcasters,announcers,Ham,Yes,12,10,0.0,0.0,3,3,0.0,0.0
radio,radiocommunication,Ham,Yes,5,18,0.0,0.0,2,7,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
after,upon,Ham,Yes,5,4,0.0,0.0,2,2,0.0,0.0
open-source,closed-source,Ham,Yes,11,13,0.0,0.0,2,2,0.0,0.0
goes,extends,Ham,Yes,4,7,0.0,0.0,1,2,0.0,0.0
project,scheme,Ham,Yes,7,6,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
customers,buyers,Ham,Yes,9,6,0.0,0.0,2,2,0.0,0.0
corporate,entrepreneurial,Ham,Yes,9,15,0.0,0.0,3,5,0.0,0.0
customers,buyers,Ham,Yes,9,6,0.0,0.0,2,2,0.0,0.0
approves,adopts,Ham,Yes,8,6,0.0,0.0,2,1,0.0,0.0
reader,detector,Ham,Yes,6,8,0.0,0.0,2,3,0.0,0.0
be,happen,Ham,Yes,2,6,0.0,0.0,1,2,0.0,0.0
with,from,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
graphics,erections,Ham,Yes,8,9,0.0,0.0,2,2,0.0,0.0
pulsating,pulsing,Ham,Yes,9,7,0.0,0.0,3,2,0.0,0.0
tests,ordeals,Ham,Yes,5,7,0.0,0.0,1,2,0.0,0.0
ever,forever,Ham,Yes,4,7,0.0,0.0,2,3,0.0,0.0
available,unavailable,Ham,Yes,9,11,0.4,0.0,2,3,0.4,0.0
reported,said,Ham,Yes,8,4,0.0,0.0,3,1,0.0,0.0
defense,defensa,Ham,Yes,7,7,0.0,0.0,2,3,0.0,0.0
lawyers,solicitors,Ham,Yes,7,10,0.0,0.0,1,4,0.0,0.0
2.,4.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
3.,2.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
packet,package,Ham,Yes,6,7,0.0,0.0,2,2,0.0,0.0
are,'re,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
unaware,ignorant,Ham,Yes,7,8,0.0,0.0,2,3,0.5,0.0
network,lattice,Ham,Yes,7,7,0.0,0.0,2,2,0.0,0.0
topic,sujet,Ham,Yes,5,5,0.0,0.0,2,2,0.0,0.0
campaign,crusade,Ham,Yes,8,7,0.0,0.0,2,2,0.0,0.0
communications,contacts,Ham,Yes,14,8,0.0,0.0,5,2,0.0,0.0
--,;,Ham,Yes,2,1,0.0,0.0,0,0,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
100,hundred,Ham,Yes,3,7,0.0,0.0,1,2,0.0,0.0
Products,goods,Ham,Yes,8,5,0.0,0.0,2,1,0.0,0.0
100,hundred,Ham,Yes,3,7,0.0,0.0,1,2,0.0,0.0
best,highest,Ham,Yes,4,7,1.0,0.0,1,2,0.3,0.0
service,branch,Ham,Yes,7,6,0.0,0.0,2,1,0.0,0.0
â€”,â€“,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
16th,18th,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
climate,climatology,Ham,Yes,7,11,0.0,0.0,2,5,0.0,0.0
chartered,accredited,Ham,Yes,9,10,0.0,0.0,2,4,0.0,0.0
briefing,debriefing,Ham,Yes,8,10,0.0,0.0,2,3,0.0,0.0
details,clarifications,Ham,Yes,7,14,0.0,0.0,2,5,0.0,0.0
2.,1.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
â€”,â€“,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
was,were,Ham,Yes,3,4,0.0,0.0,1,1,0.0,0.0
embedded,imbedded,Ham,Yes,8,8,0.0,0.0,3,2,0.0,0.0
email,mail,Ham,Yes,5,4,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
discussion,deliberation,Ham,Yes,10,12,0.0,0.0,3,5,0.0,0.0
3.,3,Ham,Yes,2,1,0.0,0.0,1,1,0.0,0.0
sides,flanks,Ham,Yes,5,6,0.0,0.0,1,1,0.0,0.0
store,drugstore,Ham,Yes,5,9,0.0,0.0,1,2,0.0,0.0
of,from,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
licensing,licencing,Ham,Yes,9,9,0.0,0.0,3,3,0.0,0.0
emails,mails,Ham,Yes,6,5,0.0,0.0,1,1,0.0,0.0
sent,dispatched,Ham,Yes,4,10,0.0,0.0,1,2,0.0,0.0
points,puntos,Ham,Yes,6,6,0.0,0.0,1,2,0.0,0.0
draft,project,Ham,Yes,5,7,0.0,0.0,1,1,0.0,0.0
is,becomes,Ham,Yes,2,7,0.0,0.0,1,2,0.0,0.0
going,goin,Ham,Yes,5,4,0.0,0.0,2,1,0.0,0.0
nowhere,everywhere,Ham,Yes,7,10,0.0,0.0,1,3,0.0,0.0
director,manager,Ham,Yes,8,7,0.0,0.0,3,3,0.0,0.0
50,"50,000",Ham,Yes,2,6,0.0,0.0,1,1,0.0,0.0
cleaner,healthier,Ham,Yes,7,9,0.0,0.0,2,3,0.0,0.0
emissions,programmes,Ham,Yes,9,10,0.0,0.0,2,2,0.0,0.0
and,nor,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
10,10:00,Ham,Yes,2,5,0.0,0.0,1,1,0.0,0.0
alerts,alarms,Ham,Yes,6,6,0.0,0.0,1,1,0.0,0.0
us,ourselves,Ham,Yes,2,9,0.0,0.0,1,2,0.0,0.0
open-source,closed-source,Ham,Yes,11,13,0.0,0.0,2,2,0.0,0.0
billion,trillion,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
contacts,relationships,Ham,Yes,8,13,0.0,0.0,2,4,0.0,0.0
print,printer,Ham,Yes,5,7,0.0,0.0,1,2,0.0,0.0
could,wo,Ham,Yes,5,2,0.0,0.0,1,1,0.0,0.0
get,achieve,Ham,Yes,3,7,0.0,0.0,1,1,0.0,0.0
or,nor,Ham,Yes,2,3,0.0,0.0,1,1,0.0,0.0
servers,waiters,Ham,Yes,7,7,0.0,0.0,1,2,0.0,0.0
an,a,Ham,Yes,2,1,0.0,0.0,1,1,0.0,0.0
3.,4.,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
1997-2006,1996-2006,Ham,Yes,9,9,0.0,0.0,1,1,0.0,0.0
news,journalist,Ham,Yes,4,10,0.0,0.0,1,3,0.0,0.0
--,;,Ham,Yes,2,1,0.0,0.0,0,0,0.0,0.0
offers,offres,Spam,Yes,6,6,0.1,0.0,2,2,0.0,0.0
from,into,Spam,Yes,4,4,0.0,0.0,1,2,0.0,0.0
private,particular,Spam,Yes,7,10,0.0,0.16666666666666666,2,4,0.375,0.3333333333333333
data,statistics,Spam,Yes,4,10,0.0,0.0,2,3,0.0,0.0
of,among,Spam,Yes,2,5,0.0,0.0,1,1,0.0,0.0
and,nor,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
with,under,Spam,Yes,4,5,0.0,0.0,1,2,0.0,0.0
downloading,uploading,Spam,Yes,11,9,0.0,0.0,3,3,0.0,0.0
emails,mails,Spam,Yes,6,5,0.0,0.0,1,1,0.0,0.0
from,in,Spam,Yes,4,2,0.0,0.0,1,1,0.0,0.0
102,101,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
sent,forwarded,Spam,Yes,4,9,0.0,0.0,1,3,0.0,0.0
no,no.,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
you,doyou,Spam,Yes,3,5,0.0,0.0,1,2,0.0,0.0
or,nor,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
contact,communication,Spam,Yes,7,13,0.0,0.0,2,5,0.0,0.0
us,ourselves,Spam,Yes,2,9,0.0,0.0,1,2,0.0,0.0
9600,9500,Spam,Yes,4,4,0.0,0.0,1,1,0.0,0.0
number,amount,Spam,Yes,6,6,0.0,0.0,2,1,0.0,0.0
for,towards,Spam,Yes,3,7,0.0,0.0,1,2,0.0,0.0
purposes,targets,Spam,Yes,8,7,0.0,0.0,3,2,0.0,0.0
allow,authorize,Spam,Yes,5,9,0.0,0.0,2,3,0.0,0.0
3,3.0,Spam,Yes,1,3,0.0,0.0,1,1,0.0,0.0
find,discover,Spam,No,4,8,0.0,0.0,1,3,0.0,0.0
meds,medicaments,Spam,No,4,11,0.0,0.0,1,2,0.0,0.0
at,in,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
doctors,medics,Spam,No,7,6,0.0,0.0,2,1,0.0,0.0
and,or,Spam,No,3,2,0.0,0.0,1,1,0.0,0.0
Then,thereafter,Spam,No,4,10,0.0,0.0,1,2,0.0,0.0
delivery,implementation,Spam,No,8,14,0.0,0.0,3,5,0.0,0.0
secure,sure,Spam,No,6,4,0.4,0.5,2,1,0.6,0.8888888888888888
on,onto,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
governments,authorities,Ham,Yes,11,11,0.0,0.0,3,4,0.0,0.0
drug,medication,Ham,Yes,4,10,0.0,0.0,1,4,0.0,0.0
still,yet,Ham,Yes,5,3,0.0,0.0,1,1,0.0,0.0
faces,confronts,Ham,Yes,5,9,0.0,0.0,1,2,0.0,0.0
as,because,Ham,Yes,2,7,0.0,0.0,1,2,0.0,0.0
second-line,third-line,Ham,Yes,11,10,0.0,0.0,3,2,0.0,0.0
at,in,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
drug,medication,Ham,Yes,4,10,0.0,0.0,1,4,0.0,0.0
nation,nacion,Ham,Yes,6,6,0.0,0.0,2,2,0.0,0.0
afford,confer,Ham,Yes,6,6,0.0,0.0,2,2,0.0,0.0
drug,medication,Ham,Yes,4,10,0.0,0.0,1,4,0.0,0.0
ousted,toppled,Ham,Yes,6,7,0.0,0.0,2,2,0.0,0.0
deals,discusses,Ham,Yes,5,9,0.0,0.0,1,3,0.0,0.0
high,tertiary,Ham,Yes,4,8,0.16,0.0,1,2,0.5399999999999999,0.0
premiums,primes,Ham,Yes,8,6,0.0,0.0,3,1,0.0,0.0
It,him,Ham,Yes,2,3,0.0,0.0,1,1,0.0,0.0
relations,relaciones,Ham,Yes,9,10,0.0,0.0,3,2,0.0,0.0
a,another,Ham,Yes,1,7,0.0,0.0,1,3,0.0,0.0
serious,severe,Ham,Yes,7,6,-0.3333333333333333,0.0,3,2,0.6666666666666666,0.0
+66,+27,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
pills,meds,Ham,Yes,5,4,0.0,0.0,1,1,0.0,0.0
of,among,Ham,Yes,2,5,0.0,0.0,1,1,0.0,0.0
suspend,halt,Ham,Yes,7,4,0.0,0.0,2,1,0.0,0.0
patents,brevets,Ham,Yes,7,7,0.0,0.0,1,1,0.0,0.0
revisions,hotfixes,Ham,Yes,9,8,0.0,0.0,3,3,0.0,0.0
laws,statutes,Ham,Yes,4,8,0.0,0.0,1,1,0.0,0.0
capital,investment,Ham,Yes,7,10,0.0,0.0,3,3,0.0,0.0
first-line,front-line,Ham,Yes,10,10,0.0,0.0,2,2,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
law,gesetz,Ham,Yes,3,6,0.0,0.0,1,1,0.0,0.0
drug,medication,Ham,Yes,4,10,0.0,0.0,1,4,0.0,0.0
